idclientecrm,monto_total1,monto_total2,monto_total3,monto_total4,monto_total5,contratado Super Destacado1,contratado Super Destacado2,contratado Super Destacado3,contratado Super Destacado4,contratado Super Destacado5,contratado Destacado1,contratado Destacado2,contratado Destacado3,contratado Destacado4,contratado Destacado5,contratado Simple1,contratado Simple2,contratado Simple3,contratado Simple4,contratado Simple5,contratado Desarrollo Super Destacado1,contratado Desarrollo Super Destacado2,contratado Desarrollo Super Destacado3,contratado Desarrollo Super Destacado4,contratado Desarrollo Super Destacado5,contratado Desarrollo Destacado1,contratado Desarrollo Destacado2,contratado Desarrollo Destacado3,contratado Desarrollo Destacado4,contratado Desarrollo Destacado5,contratado Desarrollo Simple1,contratado Desarrollo Simple2,contratado Desarrollo Simple3,contratado Desarrollo Simple4,contratado Desarrollo Simple5,contratado freemium1,contratado freemium2,contratado freemium3,contratado freemium4,contratado freemium5,Lead Venta1,Lead Venta2,Lead Venta3,Lead Venta4,Lead Venta5,Lead Alquiler1,Lead Alquiler2,Lead Alquiler3,Lead Alquiler4,Lead Alquiler5,Lead Alquiler temporal1,Lead Alquiler temporal2,Lead Alquiler temporal3,Lead Alquiler temporal4,Lead Alquiler temporal5
47115203,149.0,75.0,75.0,75.0,149.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
47115364,225.0,225.0,149.0,149.0,149.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.0,70.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
47116017,749.0,749.0,749.0,749.0,749.0,20.0,20.0,35.0,35.0,35.0,75.0,75.0,75.0,75.0,75.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,8.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47116209,229.0,229.0,229.0,229.0,229.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,50.0,50.0,50.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,4.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47117310,400.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,32.0,24.0,21.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
47117720,169.0,169.0,169.0,169.0,169.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47117858,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47118398,399.0,399.0,399.0,399.0,399.0,4.0,4.0,4.0,4.0,4.0,15.0,15.0,15.0,15.0,15.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,38.0,55.0,33.0,13.0,15.0,7.0,20.0,51.0,1.0,2.0,2.0,1.0,1.0
47118690,199.0,199.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47118727,239.0,0.0,269.0,-180.0,449.0,0.0,0.0,0.0,2.0,2.0,10.0,10.0,10.0,40.0,40.0,50.0,50.0,50.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,24.0,2.0,115.0,123.0,100.0,86.0,0.0,2.0,1.0,1.0,0.0
47119219,379.0,379.0,379.0,379.0,379.0,2.0,2.0,2.0,2.0,2.0,20.0,20.0,20.0,20.0,20.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,8.0,19.0,56.0,160.0,287.0,198.0,140.0,507.0,0.0,0.0,0.0,0.0,0.0
47119340,219.0,219.0,219.0,219.0,219.0,13.0,13.0,13.0,13.0,13.0,45.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,7.0,2.0,47.0,32.0,39.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0
47119353,199.0,199.0,199.0,199.0,199.0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,3.0,14.0,36.0,20.0,37.0,25.0,0.0,0.0,0.0,0.0,0.0
47120346,198.0,198.0,198.0,198.0,198.0,3.0,3.0,11.0,11.0,11.0,10.0,10.0,47.0,47.0,47.0,60.0,60.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,13.0,13.0,15.0,52.0,37.0,38.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0
47120870,299.0,299.0,299.0,299.0,299.0,0.0,0.0,0.0,0.0,2.0,20.0,20.0,20.0,20.0,80.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,53.0,43.0,24.0,42.0,42.0,53.0,54.0,48.0,51.0,6.0,4.0,0.0,0.0,0.0
47120919,329.0,329.0,329.0,329.0,329.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,2.0,7.0,11.0,15.0,14.0,13.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0
47121116,699.0,1699.0,1699.0,1699.0,1699.0,15.0,15.0,15.0,15.0,15.0,60.0,60.0,60.0,60.0,120.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,163.0,161.0,129.0,134.0,303.0,304.0,271.0,316.0,229.0,214.0,284.0,119.0,92.0,29.0
47121127,299.0,299.0,299.0,299.0,299.0,2.0,2.0,0.0,0.0,0.0,60.0,60.0,20.0,20.0,20.0,20000.0,20000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,102.0,55.0,64.0,43.0,2.0,4.0,6.0,32.0,37.0,1.0,0.0,0.0,0.0,0.0
47150167,299.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47150180,299.0,0.0,397.0,299.0,299.0,50.0,62.0,2.0,2.0,2.0,0.0,40.0,40.0,40.0,40.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,43.0,8.0,11.0,0.0,2.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
47150395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47150880,238.0,238.0,238.0,143.0,143.0,16.0,16.0,10.0,21.0,21.0,25.0,25.0,5.0,42.0,42.0,110.0,110.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,13.0,33.0,27.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47150945,299.0,299.0,299.0,219.0,-112.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,3.0,3.0,60.0,50.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,205.0,167.0,100.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47151786,279.0,279.0,279.0,279.0,279.0,4.0,4.0,4.0,6.0,6.0,35.0,35.0,35.0,35.0,35.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,140.0,119.0,129.0,196.0,0.0,0.0,0.0,0.0,0.0
47152481,399.0,399.0,399.0,399.0,399.0,4.0,4.0,6.0,6.0,6.0,15.0,15.0,15.0,15.0,15.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,34.0,20.0,42.0,32.0,71.0,213.0,98.0,83.0,0.0,0.0,0.0,0.0,0.0
47152877,999.0,665.0,665.0,665.0,665.0,4.0,4.0,4.0,4.0,4.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,77.0,93.0,26.0,45.0,329.0,478.0,515.0,1084.0,1096.0,0.0,0.0,0.0,0.0,0.0
47153002,159.0,159.0,159.0,95.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,10.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47153187,498.0,498.0,498.0,498.0,498.0,13.0,13.0,13.0,13.0,13.0,60.0,60.0,60.0,60.0,60.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,81.0,74.0,68.0,64.0,139.0,89.0,62.0,44.0,32.0,0.0,0.0,0.0,0.0,0.0
47155487,399.0,399.0,399.0,399.0,399.0,21.0,21.0,21.0,21.0,21.0,10.0,10.0,10.0,10.0,10.0,10100.0,10100.0,10100.0,10100.0,10100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,38.0,21.0,22.0,12.0,33.0,80.0,118.0,74.0,70.0,0.0,0.0,0.0,0.0,0.0
47156802,299.0,299.0,299.0,299.0,299.0,6.0,6.0,6.0,8.0,8.0,30.0,30.0,30.0,50.0,50.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,41.0,32.0,32.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47157949,299.0,199.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,30.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,12.0,6.0,6.0,9.0,32.0,24.0,45.0,24.0,0.0,0.0,0.0,0.0,0.0
47158056,599.0,424.0,424.0,424.0,424.0,72.0,72.0,72.0,72.0,72.0,20.0,20.0,20.0,20.0,20.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,120.0,320.0,139.0,168.0,570.0,495.0,335.0,286.0,246.0,0.0,0.0,0.0,0.0,0.0
47159080,379.0,379.0,379.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47159579,198.0,198.0,198.0,198.0,198.0,22.0,22.0,22.0,22.0,1.0,10.0,10.0,10.0,10.0,5.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,7.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
47166719,298.0,298.0,298.0,298.0,-150.0,6.0,6.0,6.0,0.0,5.0,35.0,35.0,35.0,0.0,80.0,10000.0,10000.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,45.0,40.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47168043,219.0,219.0,219.0,0.0,229.0,4.0,4.0,0.0,0.0,0.0,30.0,30.0,20.0,20.0,20.0,150.0,150.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,4.0,15.0,22.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47170560,248.0,248.0,248.0,-42.0,360.0,10.0,10.0,8.0,13.0,7.0,39.0,39.0,34.0,53.0,29.0,90.0,90.0,60.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,17.0,13.0,32.0,28.0,26.0,10.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0
47171801,399.0,298.0,298.0,298.0,103.0,39.0,39.0,39.0,39.0,33.0,70.0,70.0,70.0,70.0,40.0,20000.0,20000.0,20000.0,20000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,99.0,56.0,189.0,3.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47173423,288.0,1.0,0.0,229.0,229.0,1.0,0.0,0.0,0.0,0.0,15.0,10.0,30.0,30.0,0.0,130.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47174063,497.0,497.0,497.0,497.0,497.0,75.0,75.0,75.0,75.0,81.0,60.0,60.0,60.0,60.0,90.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,112.0,119.0,124.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47178153,2869.0,2535.0,1335.0,1000.0,1303.0,110.0,110.0,110.0,30.0,23.0,60.0,60.0,60.0,60.0,60.0,10100.0,10100.0,10100.0,10100.0,10100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,39.0,48.0,15.0,14.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47178344,299.0,299.0,299.0,299.0,299.0,20.0,20.0,20.0,20.0,20.0,47.0,47.0,47.0,47.0,47.0,10050.0,10050.0,10050.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,38.0,26.0,29.0,29.0,22.0,27.0,39.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0
47178361,229.0,229.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47178471,385.0,385.0,385.0,385.0,385.0,29.0,29.0,29.0,29.0,21.0,74.0,74.0,74.0,74.0,42.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,16.0,27.0,15.0,17.0,29.0,32.0,29.0,39.0,0.0,0.0,0.0,0.0,0.0
47178542,398.0,398.0,0.0,0.0,349.0,11.0,11.0,5.0,5.0,5.0,50.0,70.0,40.0,40.0,40.0,20000.0,20000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,172.0,33.0,107.0,207.0,0.0,1.0,0.0,22.0,52.0,0.0,0.0,0.0,0.0,0.0
47178872,129.0,129.0,129.0,129.0,129.0,3.0,3.0,3.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,3.0,6.0,2.0,2.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0
47179035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47179753,299.0,299.0,299.0,299.0,299.0,2.0,2.0,2.0,2.0,2.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,11.0,11.0,16.0,13.0,26.0,14.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0
47180203,349.0,349.0,349.0,349.0,0.0,30.0,30.0,30.0,3.0,3.0,30.0,30.0,30.0,30.0,50.0,30000.0,30000.0,30000.0,30000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,65.0,55.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47180255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47180779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47180824,229.0,229.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,9.0,11.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47180826,150.0,150.0,0.0,299.0,299.0,2.0,2.0,2.0,2.0,2.0,60.0,40.0,40.0,40.0,40.0,20000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,29.0,45.0,25.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
47181217,424.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,8.0,8.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,12.0,4.0,16.0,38.0,26.0,39.0,27.0,0.0,0.0,0.0,0.0,0.0
47181463,229.0,229.0,0.0,229.0,229.0,0.0,0.0,0.0,0.0,1.0,40.0,20.0,20.0,20.0,20.0,200.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,13.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47181489,1200.0,1000.0,1000.0,2000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47181794,557.0,557.0,557.0,557.0,557.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,19.0,40.0,79.0,3.0,18.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0
47181905,300.0,300.0,0.0,349.0,349.0,36.0,30.0,40.0,40.0,40.0,18.0,0.0,15.0,15.0,15.0,0.0,0.0,50.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.0,45.0,54.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47181919,238.0,238.0,238.0,238.0,238.0,18.0,18.0,18.0,18.0,18.0,34.0,34.0,34.0,34.0,34.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,10.0,17.0,14.0,6.0,4.0,6.0,98.0,106.0,0.0,0.0,0.0,0.0,0.0
